	wt_d3._vs_TET3KO_d3._diff	wt_d3._vs_TET3KO_d3._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description	cluster
BCAT2	0.694478166196873	0.0005479028885334	O15382	O15382;M0QZP4;M0QXF9;M0QZ10;B3KSI3	BCAT2_HUMAN	"""Branched-chain-amino-acid aminotransferase, mitochondrial"""	8.0
BCLAF3	-0.642121834220923	0.0774592895542647	A2AJT9	A2AJT9	BCLA3_HUMAN	BCLAF1 and THRAP3 family member 3	8.0
BCS1L	-0.91349683411088	0.0007588696201628	Q9Y276	Q9Y276;C9J1S9;C9J8G3	BCS1_HUMAN	Mitochondrial chaperone BCS1	8.0
BHMT	-0.431346834010206	0.075758726151054	Q93088	Q93088;E5RJH0	BHMT1_HUMAN	Betaine--homocysteine S-methyltransferase 1	8.0
BICD1	-0.325696833984605	0.0606440481603485	Q96G01	Q96G01;A8MVZ6	BICD1_HUMAN	Protein bicaudal D homolog 1	8.0
BID	-0.683346833895982	0.0083320965807202	P55957	P55957	BID_HUMAN	BH3-interacting domain death agonist	8.0
BLVRB	-0.196396834104434	0.318286522336166	P30043	P30043;M0R192;A0A2R8YEP4;A0A2R8Y7Y9;M0QZL1	BLVRB_HUMAN	Flavin reductase (NADPH)	8.0
BOLA2	-0.280571833939014	0.157102710591782	Q9H3K6	Q9H3K6;A0A087WZT3	BOLA2_HUMAN	BolA-like protein 2	8.0
BORCS7	-1.28407183421774	3.7603906134928e-05	Q96B45	Q96B45;A0A0B4J1R7	BORC7_HUMAN	BLOC-1-related complex subunit 7	8.0
BRAP	-0.763471833999276	7.65586625404529e-07	Q7Z569	Q7Z569;J3KNN7	BRAP_HUMAN	BRCA1-associated protein	8.0
BRD2	-0.377646834056801	0.0080247413670851	P25440	P25440;A0A0G2JK44;H0Y6K2;A0A140T9E9;A0A0G2JHN8;A0A140T9I1	BRD2_HUMAN	Bromodomain-containing protein 2	8.0
BRF1	-1.7426718339499	0.000912518495634	Q92994	Q92994	TF3B_HUMAN	Transcription factor IIIB 90 kDa subunit	8.0
BRI3BP	13.6182894223483	2.5704838260119703e-09	Q8WY22	Q8WY22;A0A5F9ZHY7	BRI3B_HUMAN	BRI3-binding protein	8.0
BRMS1	3.72424549995847	0.212391742345654	Q9HCU9	Q9HCU9;E9PJF5;G5E9I4;E9PPD1;H0YCF7	BRMS1_HUMAN	Breast cancer metastasis-suppressor 1	8.0
BRPF1	0.223303166118448	0.900595015051132	P55201	P55201;A0A5F9ZHW9;A0A5F9ZHX4;A0A5F9ZH11	BRPF1_HUMAN	Peregrin	8.0
BRWD1	-0.899021834144179	1.65188260286556e-05	Q9NSI6	Q9NSI6;H0Y463;H7BZR9	BRWD1_HUMAN	Bromodomain and WD repeat-containing protein 1	8.0
BTBD10	-1.23904683398415	0.0015977946462703	Q9BSF8	Q9BSF8;E9PKU9;B7Z503	BTBDA_HUMAN	BTB/POZ domain-containing protein 10	8.0
BTBD11	-1.41796793107845	0.417192303270389	A6QL63	A6QL63	BTBDB_HUMAN	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	8.0
BTBD2	-0.629921833983531	0.117121873108515	Q9BX70	Q9H0C5;Q9BX70;K7ENV9;A0A087WXN3	BTBD2_HUMAN	BTB/POZ domain-containing protein 2	8.0
BTD	0.0402567524254742	0.991196047566816	P43251	P43251;C9JSN9;A0A5F9ZH57;A0A5F9ZHF5;A0A2R8Y5J9;A0A5F9ZHE9;A0A5F9ZH97;A0A5F9ZHR1;A0A5F9ZH15;A0A5F9ZH80	BTD_HUMAN	Biotinidase	8.0
C11orf68	-0.622921833924924	0.0009219088727371	Q9H3H3	Q9H3H3	CK068_HUMAN	UPF0696 protein C11orf68	8.0
C19orf12	-1.02327183410691	2.8025828208623e-05	Q9NSK7	Q9NSK7;F8W6J3;K7EPS8	CS012_HUMAN	Protein C19orf12	8.0
C1GALT1	0.657202988694625	0.227889209536592	Q9NS00	Q9NS00	C1GLT_HUMAN	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	8.0
C1QTNF4	0.151756752288824	0.960144342664201	Q9BXJ3	Q9BXJ3	C1QT4_HUMAN	Complement C1q tumor necrosis factor-related protein 4	8.0
C1orf122	11.9323804696933	4.27485564968186e-08	Q6ZSJ8	Q6ZSJ8	CA122_HUMAN	Uncharacterized protein C1orf122	8.0
C2CD4C	-1.41009683394041	3.6163270706707e-08	Q8TF44	Q8TF44	C2C4C_HUMAN	C2 calcium-dependent domain-containing protein 4C	8.0
CACNA1C	-0.103695107133291	0.960571749960659	Q13936	Q13936;A0A087WUX4;F5H522;E9PDI6;A0A0A0MSA1;A0A0A0MR67;F5GY28	CAC1C_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1C	8.0
CAMSAP2	-0.731521834050547	1.98278998707993e-05	Q08AD1	Q08AD1	CAMP2_HUMAN	Calmodulin-regulated spectrin-associated protein 2	8.0
CAP1	1.16007816598861	2.76538938382813e-06	Q01518	Q01518	CAP1_HUMAN	Adenylyl cyclase-associated protein 1	8.0
CARMIL1	-0.228246834071456	0.446771545306231	Q5VZK9	Q5VZK9;A0A0U1RQQ1	CARL1_HUMAN	F-actin-uncapping protein LRRC16A	8.0
CBLB	-0.0419218340008669	0.835646964746907	Q13191	Q13191	CBLB_HUMAN	E3 ubiquitin-protein ligase CBL-B	8.0
CBR1	-0.762246834155679	1.11564365705568e-07	P16152	P16152	CBR1_HUMAN	Carbonyl reductase [NADPH] 1	8.0
CBX1	0.950153166084778	0.0876811444236	P83916	P83916;B5MD17;J3KS05	CBX1_HUMAN	Chromobox protein homolog 1	8.0
CCDC120	11.3049214797242	0.0004170307606581	Q96HB5	Q96HB5	CC120_HUMAN	Coiled-coil domain-containing protein 120	8.0
CCDC22	-0.683896833964177	0.0001278353249971	O60826	O60826	CCD22_HUMAN	Coiled-coil domain-containing protein 22	8.0
CCDC50	-0.982046834086283	0.0005219844374482	Q8IVM0	Q8IVM0	CCD50_HUMAN	Coiled-coil domain-containing protein 50	8.0
CCDC82	0.298800519016556	0.843384848376396	Q8N4S0	Q8N4S0;A0A2R8YE98;A0A2R8Y7C3	CCD82_HUMAN	Coiled-coil domain-containing protein 82	8.0
CCNL1	-0.937096834008802	5.49825219015789e-05	Q9UK58	Q9UK58	CCNL1_HUMAN	Cyclin-L1	8.0
CCNY	-0.559996834054633	0.0526363767559578	Q8ND76	Q8N7R7;Q8ND76;H7C0P7	CCNY_HUMAN	Cyclin-Y	8.0
CCPG1	4.44089209850063e-16	1.0	Q9ULG6	Q9ULG6;H3BNE2	CCPG1_HUMAN	Cell cycle progression protein 1	8.0
CCSMST1	-0.363983060245356	0.875237464737065	Q4G0I0	Q4G0I0	CSMT1_HUMAN	Protein CCSMST1	8.0
CD47	0.230003166178335	0.476097064631254	Q08722	Q08722;A0A2R8Y484	CD47_HUMAN	Leukocyte surface antigen CD47	8.0
CDA	0.0	1.0	P32320	P32320	CDD_HUMAN	Cytidine deaminase	8.0
CDC16	0.4370613213874	0.40115026885779	Q13042	Q13042;A0A3B3ISD2;Q5T8C6	CDC16_HUMAN	Cell division cycle protein 16 homolog	8.0
CDC42	2.0431531658146	9.083706527004151e-09	P60953	P60953	CDC42_HUMAN	Cell division control protein 42 homolog	8.0
CDC42EP3	-1.66201132913	0.477606338200055	Q9UKI2	Q9UKI2;C9JEZ4	BORG2_HUMAN	Cdc42 effector protein 3	8.0
CDCA5	0.0476281659641984	0.873749171866123	Q96FF9	Q96FF9;B5MBX0	CDCA5_HUMAN	Sororin	8.0
CDK4	-0.631646833763472	0.0536596264844011	P11802	P11802;F8W1L8;F8VWX7;F8VTV8;Q96BE9;F8VYH9	CDK4_HUMAN	Cyclin-dependent kinase 4	8.0
CDK6	0.0273281659315963	0.912397122819062	Q00534	Q00534	CDK6_HUMAN	Cyclin-dependent kinase 6	8.0
CDKN1C	-0.772996834019043	0.0207342833375082	P49918	P49918;A0A0G2JPX0;A0A0G2JH30	CDN1C_HUMAN	Cyclin-dependent kinase inhibitor 1C	8.0
CDKN2B	-6.66133814775094e-16	1.0	P42772	P42772	CDN2B_HUMAN	Cyclin-dependent kinase 4 inhibitor B	8.0
CELSR2	-0.27287183398554	0.133037575828942	Q9HCU4	Q9HCU4	CELR2_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 2	8.0
CELSR3	-0.440596834226831	0.147380686197097	Q9NYQ7	Q9NYQ7	CELR3_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 3	8.0
CEP131	0.0520281659100448	0.785406252678396	Q9UPN4	Q9UPN4;I3L2J8	CP131_HUMAN	Centrosomal protein of 131 kDa	8.0
CEP250	-1.18557183410352	9.32207930017112e-06	Q9BV73	Q9BV73	CP250_HUMAN	Centrosome-associated protein CEP250	8.0
CERS1	3.26176627132172	0.0087280450970168	P27544	P27544	CERS1_HUMAN	Ceramide synthase 1	8.0
CFAP298	1.64483344564316	0.0001418476006636	P57076	P57076;A0A5F9ZHZ7;C9J818;A0A669KBI0;Q9NX33;A0A669KAW9;D3DSE6;C9JX57;A0A669KAZ0;A0A669KAY3;A0A669KAW7	CF298_HUMAN	Cilia- and flagella-associated protein 298	8.0
CFAP36	4.39817795605404	0.302220878196588	Q96G28	Q96G28;B5MD16;B5MC35;B5MCA1	CFA36_HUMAN	Cilia- and flagella-associated protein 36	8.0
CHD3	-0.588171834197009	0.0121442459072987	Q12873	Q12873	CHD3_HUMAN	Chromodomain-helicase-DNA-binding protein 3	8.0
CHD7	-0.0124968343898146	0.904202256876184	Q9P2D1	Q9P2D1	CHD7_HUMAN	Chromodomain-helicase-DNA-binding protein 7	8.0
CHEK1	0.950728165958242	0.0050094925442914	O14757	O14757;E7EPP6	CHK1_HUMAN	Serine/threonine-protein kinase Chk1	8.0
CHFR	-0.985921833949732	7.63170878255401e-08	Q96EP1	Q96EP1;A0A096P6K8	CHFR_HUMAN	E3 ubiquitin-protein ligase CHFR	8.0
CHN1	-1.04262183435828	3.43765609559781e-07	P15882	P15882;A0A494C0C9;C9J3V9;A0A494C1R0;C9J3G1;C9JR98;A0A494C047;B8ZZ96;A0A494C1M7;F8W6K2	CHIN_HUMAN	N-chimaerin	8.0
CHORDC1	0.673703165920205	0.0015586282909871	Q9UHD1	Q9UHD1;E9PHZ2	CHRD1_HUMAN	Cysteine and histidine-rich domain-containing protein 1	8.0
CLK3	-0.572246834229151	0.0043485766473215	P49761	P49761;H3BQG1;H3BUL5;H3BVF8	CLK3_HUMAN	Dual specificity protein kinase CLK3	8.0
CLMP	3.43837049993988	0.194340268308055	Q9H6B4	Q9H6B4	CLMP_HUMAN	CXADR-like membrane protein	8.0
CLYBL	13.2735544114166	7.28337561279369e-07	Q8N0X4	Q8N0X4;Q5JVC2;Q5JVC1	CLYBL_HUMAN	"""Citramalyl-CoA lyase, mitochondrial"""	8.0
CMC2	14.9040964795743	1.2585501861454799e-11	Q9NRP2	Q9NRP2;H3BPP2	COXM2_HUMAN	COX assembly mitochondrial protein 2 homolog	8.0
CNN2	1.1279031659449	0.0001007710650391	Q99439	Q99439;B4DUT8;B4DDF4;A0A087X271;K7ES69;H3BVI6	CNN2_HUMAN	Calponin-2	8.0
COBLL1	8.881784197001249e-16	1.0	Q53SF7	Q53SF7;A0A0D9SG04;H7C1G2;A0A0X1KG75;A0A590PXD8;A0A0B4J1Z0	COBL1_HUMAN	Cordon-bleu protein-like 1	8.0
COL15A1	3.72542795609015	0.147355657679231	P39059	P39059;A0A087X0K0	COFA1_HUMAN	Collagen alpha-1(XV) chain	8.0
COL1A1	12.7199463498342	1.65953260266385e-08	P02452	P02452	CO1A1_HUMAN	Collagen alpha-1(I) chain	8.0
COL5A1	-2.62909683409767	1.44056666218942e-08	P20908	P20908	CO5A1_HUMAN	Collagen alpha-1(V) chain	8.0
COL5A2	16.669409255128	2.0238176187238103e-09	P05997	P05997;A0A087WYX9	CO5A2_HUMAN	Collagen alpha-2(V) chain	8.0
COMMD10	0.740326087783465	0.292347933731999	Q9Y6G5	Q9Y6G5;H0Y9N4;D6RJ90	COMDA_HUMAN	COMM domain-containing protein 10	8.0
CORO7	-0.236171834012588	0.211522493961428	P57737	P57737;A0A0A6YYL4	CORO7_HUMAN	Coronin-7	8.0
COTL1	0.66382816587705	0.0082853324877989	Q14019	Q14019;H3BT58	COTL1_HUMAN	Coactosin-like protein	8.0
COX20	12.3851638666691	3.9075185040658695e-11	Q5RI15	Q5RI15	COX20_HUMAN	"""Cytochrome c oxidase assembly protein COX20, mitochondrial"""	8.0
COX5B	1.56762816618281	0.0131805785394854	P10606	P10606	COX5B_HUMAN	"""Cytochrome c oxidase subunit 5B, mitochondrial"""	8.0
CPNE1	-0.384471834230652	0.0095191938122114	Q99829	Q99829;Q5JX59;E7ENH5;Q5JX58;Q5JX60;Q5JX55;F2Z2V0;A6PVH9;Q5JX56;B0QZ18;Q5JX44	CPNE1_HUMAN	Copine-1	8.0
CPQ	-1.08552183398571	0.0001189350774014	Q9Y646	Q9Y646;E5RH35;E5RJA8;E5RJP8;E5RJZ7	CBPQ_HUMAN	Carboxypeptidase Q	8.0
CPSF6	1.15795316594652	2.75641645144679e-06	Q16630	Q16630;F8WJN3	CPSF6_HUMAN	Cleavage and polyadenylation specificity factor subunit 6	8.0
CPT1C	-0.441046834065766	0.797256030835159	Q8TCG5	Q8TCG5;M0QZ13	CPT1C_HUMAN	"""Carnitine O-palmitoyltransferase 1, brain isoform"""	8.0
CREB1	14.4882644221831	2.28976506066519e-11	P16220	P18846;P16220;G5E998;E9PAR2	CREB1_HUMAN	Cyclic AMP-responsive element-binding protein 1	8.0
CREBBP	-0.937771834048178	3.37373849162563e-05	Q92793	Q92793;I3L466	CBP_HUMAN	CREB-binding protein	8.0
CRK	-0.0529468342980692	0.781891427233767	P46108	P46108	CRK_HUMAN	Adapter molecule crk	8.0
CRKL	-0.298546834170335	0.0711236507144823	P46109	P46109	CRKL_HUMAN	Crk-like protein	8.0
CRLF1	-1.15047183389191	0.684820969039912	O75462	O75462;M0QZL6	CRLF1_HUMAN	Cytokine receptor-like factor 1	8.0
CRMP1	0.725853165980844	2.08552167477163e-05	Q14194	Q14194	DPYL1_HUMAN	Dihydropyrimidinase-related protein 1	8.0
CRTC1	-0.0983218341529266	0.746549881615851	Q6UUV9	Q6UUV9;M0QX46	CRTC1_HUMAN	CREB-regulated transcription coactivator 1	8.0
CSNK1E	0.919128165882711	8.66813342285926e-05	P49674	P48730;P49674;B0QY34;B0QY36;H0Y645;H7BYT1;H0Y2N6;A0A669KBC0;J3QQI9;B0QY35	KC1E_HUMAN	Casein kinase I isoform epsilon	8.0
CSRNP1	4.44089209850063e-16	1.0	Q96S65	Q96S65	CSRN1_HUMAN	Cysteine/serine-rich nuclear protein 1	8.0
CST1	8.881784197001249e-16	0.999999999999998	P01037	P01037	CYTN_HUMAN	Cystatin-SN	8.0
CTF1	0.0	1.0	Q16619	Q16619	CTF1_HUMAN	Cardiotrophin-1	8.0
CTNND2	-0.300671833911952	0.217551298185459	Q9UQB3	Q9UQB3;E9PHB5;B4DRK2;E7EPC8	CTND2_HUMAN	Catenin delta-2	8.0
CTPS2	0.622078165962478	0.0003185664715512	Q9NRF8	Q9NRF8	PYRG2_HUMAN	CTP synthase 2	8.0
CTSZ	-1.33012183399619	1.0975267122246802e-09	Q9UBR2	Q9UBR2	CATZ_HUMAN	Cathepsin Z	8.0
CUTC	-0.710596834154295	0.0011688224301992	Q9NTM9	Q9NTM9;Q5TCZ7;A0A0B4J226	CUTC_HUMAN	Copper homeostasis protein cutC homolog	8.0
