	wt_d3._vs_TET3KO_d3._diff	wt_d3._vs_TET3KO_d3._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description	cluster
AARSD1	-0.810346834003905	1.0382383155464e-05	Q9BTE6	Q9BTE6;C9J5N1;L7N2F4;K7EQ85	AASD1_HUMAN	Alanyl-tRNA editing protein Aarsd1	8.0
AASDH	3.98327049988025	0.209554895841392	Q4L235	Q4L235;R4GNB1	ACSF4_HUMAN	Beta-alanine-activating enzyme	
AASDHPPT	0.561678165830585	0.0017220455116927	Q9NRN7	Q9NRN7	ADPPT_HUMAN	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	
AASS	1.29022816576432	2.05131386924214e-06	Q9UDR5	Q9UDR5;F8WAH1	AASS_HUMAN	"""Alpha-aminoadipic semialdehyde synthase, mitochondrial"""	8.0
AATF	-0.294621834047856	0.202350957668244	Q9NY61	Q9NY61	AATF_HUMAN	Protein AATF	
ABAT	1.44775316613374	5.20115858488425e-07	P80404	P80404;H3BNQ7;H3BRN4	GABT_HUMAN	"""4-aminobutyrate aminotransferase, mitochondrial"""	8.0
ABCA1	0.539278165901084	0.751897528998732	O95477	O95477	ABCA1_HUMAN	Phospholipid-transporting ATPase ABCA1	
ABCA2	15.6827674083685	9.51935231863941e-48	Q9BZC7	Q9BZC7;A0A087WXK5;J3QSS3;E9PGB2	ABCA2_HUMAN	ATP-binding cassette sub-family A member 2	1.0
ABCA3	-0.826296834176329	0.77280925418914	Q99758	Q99758;H0Y3H2	ABCA3_HUMAN	ATP-binding cassette sub-family A member 3	
ABCA4	-17.5277699001896	1.22259643040028e-09	P78363	P78363;F6TT59	ABCA4_HUMAN	Retinal-specific phospholipid-transporting ATPase ABCA4	4.0
ABCA5	-1.9666027078389	4.09562361657736e-05	Q8WWZ7	Q8WWZ7;K7EMV2;K7EPM3;A0A075B778	ABCA5_HUMAN	ATP-binding cassette sub-family A member 5	2.0
ABCA9	16.1488074761242	1.94315281197169e-13	Q8IUA7	Q8IUA7;H0Y4U7	ABCA9_HUMAN	ATP-binding cassette sub-family A member 9	
ABCB10	-0.580996834188525	0.0934171479041705	Q9NRK6	Q9NRK6	ABCBA_HUMAN	"""ATP-binding cassette sub-family B member 10, mitochondrial"""	
ABCB6	-0.411721833777861	0.245032617950932	Q9NP58	Q9NP58	ABCB6_HUMAN	"""ATP-binding cassette sub-family B member 6, mitochondrial"""	
ABCB7	-0.009371834016651	0.973740848190857	O75027	O75027;A0A590UJS8;A0A2R8Y473;A0A087WW65;B4DGL8;A0A5F9ZA98	ABCB7_HUMAN	"""ATP-binding cassette sub-family B member 7, mitochondrial"""	
ABCB8	0.172753166069633	0.561375806735403	Q9NUT2	Q9NUT2	MITOS_HUMAN	Mitochondrial potassium channel ATP-binding subunit	
ABCC1	-0.206696833993423	0.31299242847515	P33527	P33527;I3L4X2	MRP1_HUMAN	Multidrug resistance-associated protein 1	
ABCC10	-1.0786218343115	0.0205329701964137	Q5T3U5	Q5T3U5;H0Y904	MRP7_HUMAN	Multidrug resistance-associated protein 7	
ABCC4	-1.76482183417148	0.0001623250436113	O15439	O15439	MRP4_HUMAN	Multidrug resistance-associated protein 4	
ABCC5	-0.407021833987478	0.375972567565241	O15440	O15440;F8WCY8	MRP5_HUMAN	Multidrug resistance-associated protein 5	
ABCD1	0.0952531660795835	0.861422233602614	P33897	P33897;A6NEP8	ABCD1_HUMAN	ATP-binding cassette sub-family D member 1	
ABCD2	-1.07433247982716	0.624762339382631	Q9UBJ2	Q9UBJ2	ABCD2_HUMAN	ATP-binding cassette sub-family D member 2	
ABCD3	-0.0840218340646359	0.701613186139388	P28288	P28288;A0A3B3ITW3	ABCD3_HUMAN	ATP-binding cassette sub-family D member 3	
ABCD4	3.49714550001479	0.287616932332035	O14678	O14678;H0YJ78	ABCD4_HUMAN	Lysosomal cobalamin transporter ABCD4	3.0
ABCE1	0.342003165805927	0.0300307633420397	P61221	P61221;D6RGF4;D6R9I9;H0Y990	ABCE1_HUMAN	ATP-binding cassette sub-family E member 1	
ABCF1	0.200403166079774	0.108827305298217	Q8NE71	Q8NE71;A0A0G2JIC2;H0YGW7	ABCF1_HUMAN	ATP-binding cassette sub-family F member 1	
ABCF2	0.176378166007744	0.317255685985953	Q9UG63	Q9UG63	ABCF2_HUMAN	ATP-binding cassette sub-family F member 2	
ABCF3	-0.682796834485899	7.90272045873189e-07	Q9NUQ8	Q9NUQ8	ABCF3_HUMAN	ATP-binding cassette sub-family F member 3	
ABCG2	-2.2204460492503099e-16	1.0	Q9UNQ0	Q9UNQ0;F8S0F2	ABCG2_HUMAN	Broad substrate specificity ATP-binding cassette transporter ABCG2	3.0
ABHD10	1.44907816600137	4.26068938946199e-07	Q9NUJ1	Q9NUJ1	ABHDA_HUMAN	"""Mycophenolic acid acyl-glucuronide esterase, mitochondrial"""	
ABHD11	-0.809321834250024	0.0007315616391486	Q8NFV4	Q8NFV4;C9J7Q4;H0YC52;H7BZ58	ABHDB_HUMAN	Protein ABHD11	
ABHD12	0.230953165936032	0.337464701265246	Q8N2K0	Q8N2K0;Q5T712	ABD12_HUMAN	Lysophosphatidylserine lipase ABHD12	
ABHD13	12.212472447873	0.0025467109160152	Q7L211	Q7L211	ABHDD_HUMAN	Protein ABHD13	
ABHD14A	0.0	1.0	Q9BUJ0	Q9BUJ0;K7N7A0	ABHEA_HUMAN	Protein ABHD14A	
ABHD14B	-2.14223297453323	0.434338725181995	Q96IU4	Q96IU4;F8W9U3;B4DQI4	ABHEB_HUMAN	Protein ABHD14B	6.0
ABHD15	0.699681288512672	0.619547481404854	Q6UXT9	Q6UXT9	ABH15_HUMAN	Protein ABHD15	2.0
ABHD16A	-0.225771834063345	0.515267102355908	O95870	O95870;A0A0G2JJD3	ABHGA_HUMAN	Phosphatidylserine lipase ABHD16A	
ABHD17A	-0.654471834106371	0.0255932964136769	Q96GS6	Q96GS6;Q6PCB6;K7EQ25;K7ENJ6	AB17A_HUMAN	Alpha/beta hydrolase domain-containing protein 17A	
ABHD17B	0.0859031659799783	0.870108387575773	Q5VST6	Q5VST6	AB17B_HUMAN	Alpha/beta hydrolase domain-containing protein 17B	
ABHD18	-16.2419949000158	9.3368223618911e-10	A0A2R8YEZ0;B7WP89	B7WP89;A0A2R8YEZ0	A0A2R8YEZ0_HUMAN;B7WP89_HUMAN	Protein ABHD18	6.0
ABHD3	0.195778021416487	0.71453499181451	Q8WU67	Q8WU67;J3KTE1	ABHD3_HUMAN	Phospholipase ABHD3	5.0
ABHD4	1.4315121584461	0.478222480033142	Q8TB40	Q8TB40	ABHD4_HUMAN	(Lyso)-N-acylphosphatidylethanolamine lipase	3.0
ABHD5	-0.178271834023324	0.729473642214558	Q8WTS1	Q8WTS1;A0A2R8YG22;C9J1D1	ABHD5_HUMAN	1-acylglycerol-3-phosphate O-acyltransferase ABHD5	
ABHD6	-1.20514683396328	0.426004927349052	Q9BV23	Q9BV23	ABHD6_HUMAN	Monoacylglycerol lipase ABHD6	5.0
ABI1	-0.111046834091749	0.551768094103722	Q8IZP0	Q9NYB9;Q8IZP0;E9PEZ7;A0A0A0MRT6;A0A0C4DG21;B6VEX4;F8WAL6;B7Z836;H0Y6B5;E7EP65;E7EW77	ABI1_HUMAN	Abl interactor 1	
ABI2	-0.466921834062191	0.199432841727109	Q9NYB9	Q9NYB9;H7C3Q7;A0A0C4DG21;F8WAL6;B7Z836;H0Y6B5;E7EP65;E7EW77	ABI2_HUMAN	Abl interactor 2	
ABL1	-1.1031218343992	2.29804034262358e-08	P00519	P00519	ABL1_HUMAN	Tyrosine-protein kinase ABL1	8.0
ABL2	0.175003166093319	0.555433557270876	P42684	P42684	ABL2_HUMAN	Tyrosine-protein kinase ABL2	
ABLIM1	-0.490734756046692	0.731165653983752	O14639	O14639;F8W8M4;J3QSX6;F6XFR5;A0A494C1G0;A0A0A0MRL6;A0A3B3IS55;A0A494C1P1;H0Y7N6	ABLM1_HUMAN	Actin-binding LIM protein 1	7.0
ABR	-0.106096834182729	0.757991884071425	Q12979	Q12979;A0A0G2JQ41;B7Z683;A0A1C7CYZ0;I3NI05	ABR_HUMAN	Active breakpoint cluster region-related protein	
ABRACL	2.86669542461825	8.96736888002087e-08	Q9P1F3	Q9P1F3;Q5SZC9	ABRAL_HUMAN	Costars family protein ABRACL	8.0
ABRAXAS1	4.03061627121185	0.0427758225199288	Q6UWZ7	Q6UWZ7;A0A087WWJ9;D6REL5;A0A087WZ78	ABRX1_HUMAN	BRCA1-A complex subunit Abraxas 1	
ABRAXAS2	-0.365921834104558	0.241373983838919	Q15018	Q15018	ABRX2_HUMAN	BRISC complex subunit Abraxas 2	
ABT1	-0.466796834276948	0.0059995772565591	Q9ULW3	Q9ULW3	ABT1_HUMAN	Activator of basal transcription 1	
ACAA1	0.55127816599035	0.0022901261778064	P09110	P09110;C9JDE9;H7C131;H0Y4D4	THIK_HUMAN	"""3-ketoacyl-CoA thiolase, peroxisomal"""	
ACAA2	1.17532816592603	1.33054726987071e-06	P42765	P42765;A0A0B4J2A4	THIM_HUMAN	"""3-ketoacyl-CoA thiolase, mitochondrial"""	
ACACA	-0.111871834164859	0.528321587065719	Q13085	Q13085;Q59FY4;A0A087WWN5	ACACA_HUMAN	Acetyl-CoA carboxylase 1	
ACAD10	-0.480121834047111	0.250514872869675	Q6JQN1	Q6JQN1;F8W1I9;D6RFF6	ACD10_HUMAN	Acyl-CoA dehydrogenase family member 10	
ACAD11	-0.791345149334632	0.630152303643187	Q709F0	Q709F0	ACD11_HUMAN	Acyl-CoA dehydrogenase family member 11	
ACAD8	0.300303166125421	0.108404336558498	Q9UKU7	Q9UKU7	ACAD8_HUMAN	"""Isobutyryl-CoA dehydrogenase, mitochondrial"""	
ACAD9	-0.0277468340508022	0.878079723871826	Q9H845	Q9H845;H0Y8Z9	ACAD9_HUMAN	"""Complex I assembly factor ACAD9, mitochondrial"""	
ACADM	0.877828166031783	0.0003910312627351	P11310	P11310;E9PJM9;B7Z9I1;Q5T4U5	ACADM_HUMAN	"""Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"""	
ACADS	1.28249320817942	0.558504948509569	P16219	P16219;E9PE82	ACADS_HUMAN	"""Short-chain specific acyl-CoA dehydrogenase, mitochondrial"""	2.0
ACADSB	0.524553166131785	0.0137913932528254	P45954	P45954	ACDSB_HUMAN	"""Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial"""	
ACADVL	-0.72594683371911	0.0001328208484822	P49748	P49748	ACADV_HUMAN	"""Very long-chain specific acyl-CoA dehydrogenase, mitochondrial"""	8.0
ACAP1	-13.4786244002412	1.99854419467554e-07	Q15027	Q15027	ACAP1_HUMAN	"""Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1"""	
ACAP2	13.336607050932	3.9218764622142894e-11	Q15057	Q15057;A0A087X1H5;A0A0U1RQT1	ACAP2_HUMAN	"""Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2"""	8.0
ACAP3	-0.694546833946326	0.634615241931748	Q96P50	Q96P50	ACAP3_HUMAN	"""Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3"""	5.0
ACAT1	0.961278165944684	0.0002161189609429	P24752	P24752;A0A5F9ZI66;A0A5F9ZHJ0;A0A5F9ZHD4	THIL_HUMAN	"""Acetyl-CoA acetyltransferase, mitochondrial"""	
ACAT2	0.41495316609204	0.10003904168242	Q9BWD1	Q9BWD1	THIC_HUMAN	"""Acetyl-CoA acetyltransferase, cytosolic"""	
ACBD3	-0.0289968339420916	0.814866655517942	Q9H3P7	Q9H3P7	GCP60_HUMAN	Golgi resident protein GCP60	
ACBD5	-0.348471834062771	0.187105583598507	Q5T8D3	Q5T8D3;Q5T8E0;B7Z2R7;X6RDD7	ACBD5_HUMAN	Acyl-CoA-binding domain-containing protein 5	
ACBD6	-0.202621834285637	0.364166293075346	Q9BR61	Q9BR61;A0A2R8Y544	ACBD6_HUMAN	Acyl-CoA-binding domain-containing protein 6	
ACD	13.9962644224848	5.18591185947568e-10	Q96AP0	Q96AP0;R4GNJ5;A0A590TQL1	ACD_HUMAN	Adrenocortical dysplasia protein homolog	8.0
ACE	-0.221756900641537	0.942913076054054	P12821	P12821;F6X3S4;J3KTB8;A0A0A0MSN4	ACE_HUMAN	Angiotensin-converting enzyme	2.0
ACHE	-1.02313392448668	0.0176087129896978	P22303	P22303;C9J2S3;F8WAR7;F8WD68;C9JZL6	ACES_HUMAN	Acetylcholinesterase	2.0
ACIN1	0.928028166310149	1.92175675020725e-05	Q9UKV3	Q9UKV3;G3V3B0;E7EQT4;S4R3H4;G3V3T3	ACINU_HUMAN	Apoptotic chromatin condensation inducer in the nucleus	
ACLY	-0.477846834021438	0.0330334598334369	P53396	P53396	ACLY_HUMAN	ATP-citrate synthase	
ACO1	0.520378165813383	0.0057462096858248	P21399	P21399	ACOC_HUMAN	Cytoplasmic aconitate hydratase	
ACO2	0.707428165873161	0.0001136825337282	Q99798	Q99798;A2A274	ACON_HUMAN	"""Aconitate hydratase, mitochondrial"""	8.0
ACOT1	-0.240296833976174	0.0794286243517703	Q86TX2	Q86TX2;P49753;A0A087WT95;A0A087X0W7;G3V4F2	ACOT1_HUMAN	Acyl-coenzyme A thioesterase 1	8.0
ACOT7	0.589903165866591	1.75818672030412e-05	O00154	O00154;K7EKP8	BACH_HUMAN	Cytosolic acyl coenzyme A thioester hydrolase	
ACOT8	1.02427816597954	3.00996717255595e-06	O14734	O14734;Q9BR14;E9PJN0;E9PMC4;E9PIS4;H7C5A7;H0Y698	ACOT8_HUMAN	Acyl-coenzyme A thioesterase 8	8.0
ACOT9	0.245778165984063	0.259914412386135	Q9Y305	Q9Y305;H7C5Q2;C9J7L8	ACOT9_HUMAN	"""Acyl-coenzyme A thioesterase 9, mitochondrial"""	
ACOX1	1.58016345004932	0.0034802161449671	Q15067	Q15067	ACOX1_HUMAN	Peroxisomal acyl-coenzyme A oxidase 1	
ACOX3	-0.356246833851777	0.49706249646553	O15254	O15254	ACOX3_HUMAN	Peroxisomal acyl-coenzyme A oxidase 3	
ACP1	1.80582816611359	1.53425137774254e-05	P24666	P24666;G5E9R5	PPAC_HUMAN	Low molecular weight phosphotyrosine protein phosphatase	8.0
ACP2	-0.967271834093626	2.58514084698341e-05	P11117	P11117;E9PQY3;E9PHY0;A0A5F9ZHR7;B7Z6U3;A0A5F9ZH40;A0A5F9ZH82;B7Z7D2;A0A5F9ZI20	PPAL_HUMAN	Lysosomal acid phosphatase	8.0
ACSF2	0.600003165971074	0.0378721510314144	Q96CM8	Q96CM8;E9PF16	ACSF2_HUMAN	"""Medium-chain acyl-CoA ligase ACSF2, mitochondrial"""	
ACSF3	-0.214671834136784	0.206061124254699	Q4G176	Q4G176;F5H5A1;A0A3B3ISK9;F5H362;F5H755	ACSF3_HUMAN	"""Malonate--CoA ligase ACSF3, mitochondrial"""	
ACSL1	0.381678165700258	0.108072973922033	P33121	P33121;E7EPM6;B7Z3Z9;D6RER0;H0Y9Z9	ACSL1_HUMAN	Long-chain-fatty-acid--CoA ligase 1	8.0
ACSL3	0.235528165987521	0.277130813642706	O95573	O95573	ACSL3_HUMAN	Long-chain-fatty-acid--CoA ligase 3	
ACSL4	0.433378165997876	0.0371217769226778	O60488	O60488;D6RF95	ACSL4_HUMAN	Long-chain-fatty-acid--CoA ligase 4	
ACSL6	-3.5527136788005e-15	0.999999999999998	Q9UKU0	Q9UKU0;A0A494C0B6;A0A494C116;A0A494C0J9;A0A499FJL5;A0A494BZW8;C9J3Z0;C9J8C7;A0A494C1I9;A0A494C0A5;A0A494C005;A0A494C046	ACSL6_HUMAN	Long-chain-fatty-acid--CoA ligase 6	5.0
ACSS2	1.97372694806724	0.0269016520947049	Q9NR19	Q9NR19;F8WDJ9;B4DEH9;C9IYL0;C9J7L5;C9JXD9;F8WCJ4;C9JY31	ACSA_HUMAN	"""Acetyl-coenzyme A synthetase, cytoplasmic"""	8.0
ACSS3	-0.108546834261279	0.758128172148555	Q9H6R3	Q9H6R3;A0A0B4J1R2	ACSS3_HUMAN	"""Acyl-CoA synthetase short-chain family member 3, mitochondrial"""	
ACTA2	0.264403166018148	0.32497634394681	P62736	P62736;P68032;P68133;P63267;A6NL76;F8WB63;C9JFL5;B8ZZJ2;F6UVQ4;F6QUT6	ACTA_HUMAN	"""Actin, aortic smooth muscle"""	
ACTB	0.299653165883864	0.92109004317438	A0A2R8Y793	A0A2R8Y793	A0A2R8Y793_HUMAN	"""Actin, cytoplasmic 1 (Fragment)"""	7.0
ACTB	0.924003165935556	2.09681790996806e-07	P60709	P63261;P60709;I3L4N8;G5E9R0;I3L3R2;I3L1U9;E7EVS6;I3L3I0;J3KT65;A0A2R8Y793;A0A2R8YGF8	ACTB_HUMAN	"""Actin, cytoplasmic 1"""	7.0
ACTBL2	-0.231671834065725	0.433910280176091	Q562R1	Q562R1	ACTBL_HUMAN	Beta-actin-like protein 2	
ACTG1	-0.239771833758809	0.828759988056001	K7EM38	K7EM38	K7EM38_HUMAN	"""Actin, cytoplasmic 2 (Fragment)"""	
ACTG1	4.01419127109938	0.0651318800892944	P63261	P63261;I3L4N8;I3L3R2;I3L1U9;I3L3I0;K7EM38;J3KT65	ACTG_HUMAN	"""Actin, cytoplasmic 2"""	
ACTL6A	0.666953165931094	0.0001682813199672	O96019	O96019;H7C5S0	ACL6A_HUMAN	Actin-like protein 6A	
ACTL6B	0.484628165822087	0.0152807936260059	O94805	O94805;C9JQT4	ACL6B_HUMAN	Actin-like protein 6B	2.0
ACTN1	-2.23719683390528	0.0004636883700054	H9KV75	H9KV75	H9KV75_HUMAN	Alpha-actinin cytoskeletal isoform	
ACTN1	0.0049281659807505	0.967960378050605	P12814	P12814;H9KV75;G3V2N5;G3V2W4	ACTN1_HUMAN	Alpha-actinin-1	
ACTN2	-1.07691381062504	0.53555220564797	P35609	P35609;A0A494C1A0;F6THM6	ACTN2_HUMAN	Alpha-actinin-2	
ACTN4	-0.745046834086825	1.83780842937743e-06	H7C144	H7C144	H7C144_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.955228166017044	8.70424561601182e-05	K7EJH8	K7EJH8	K7EJH8_HUMAN	Alpha-actinin-4 (Fragment)	8.0
ACTN4	0.34922816595045	0.000745039828716	O43707	O43707;H7C144;F5GXS2	ACTN4_HUMAN	Alpha-actinin-4	8.0
ACTR10	-0.0876468342038308	0.892619671203355	Q9NZ32	Q9NZ32;V9GYX7;F6S9Y6;G3V2Q5;G3V5Y4	ARP10_HUMAN	Actin-related protein 10	
ACTR1A	0.666403165667244	1.08201215885578e-05	P61163	P61163;A0A1B0GVS3;R4GMT0	ACTZ_HUMAN	Alpha-centractin	
ACTR1B	-0.344146834093124	0.446956657735053	P42025	P42025	ACTY_HUMAN	Beta-centractin	
ACTR2	0.223028166121715	0.471539753307533	P61160	P61160;A0A1B0GWH0;A0A1B0GWD0	ARP2_HUMAN	Actin-related protein 2	
ACTR3	0.811103165764635	2.99438760758355e-06	P61158	P61158;B4DXW1	ARP3_HUMAN	Actin-related protein 3	
ACTR3B	13.0160832152563	1.03585828661309e-06	Q9P1U1	Q9P1U1	ARP3B_HUMAN	Actin-related protein 3B	
ACTR5	-0.0635718339951694	0.928991541293135	Q9H9F9	Q9H9F9	ARP5_HUMAN	Actin-related protein 5	
ACTR6	16.2485129423245	2.2241716836682302e-14	Q9GZN1	Q9GZN1;F8W043;F8W0Q1;F8VRL1;F8W057;F8VP72	ARP6_HUMAN	Actin-related protein 6	
ACTR8	-0.712296833966061	0.0035387702974663	Q9H981	Q9H981;H0Y849	ARP8_HUMAN	Actin-related protein 8	
ACVR1	3.76900295609927	0.145629267087711	Q04771	Q04771	ACVR1_HUMAN	Activin receptor type-1	3.0
ACVR2A	4.3940912711563	0.194472260665393	P27037	P27037	AVR2A_HUMAN	Activin receptor type-2A	
ACVR2B	-0.116937818989882	0.943990679546174	Q13705	P27037;Q13705	AVR2B_HUMAN	Activin receptor type-2B	7.0
ACY1	0.020753166112268	0.929782138873424	Q03154	Q03154;A0A1B0GV31;C9JMV9;A0A1B0GVA5;A0A1B0GW23;A0A1B0GU86	ACY1_HUMAN	Aminoacylase-1	
ACYP1	-1.27649683412575	0.022248223620705	P07311	P07311;G3V2U7	ACYP1_HUMAN	Acylphosphatase-1	6.0
ACYP2	-0.252875672219794	0.654696431087526	P14621	P14621;F8WA34;E9PF46;U3KPX1	ACYP2_HUMAN	Acylphosphatase-2	2.0
ADA	1.74977270206268	0.0069962265879968	P00813	P00813;F5GXW0	ADA_HUMAN	Adenosine deaminase	
ADAL	4.37324127120737	0.0556963268979124	Q6DHV7	Q6DHV7	ADAL_HUMAN	Adenosine deaminase-like protein	
ADAM10	-0.91072183408097	9.17661817446237e-05	O14672	O14672	ADA10_HUMAN	Disintegrin and metalloproteinase domain-containing protein 10	
ADAM11	-0.635246834137604	0.724024041045003	O75078	O75078;H7BY08	ADA11_HUMAN	Disintegrin and metalloproteinase domain-containing protein 11	2.0
ADAM12	4.44089209850063e-16	1.0	O43184	O43184	ADA12_HUMAN	Disintegrin and metalloproteinase domain-containing protein 12	
ADAM15	-0.321421834204138	0.25379491122778	Q13444	Q13444	ADA15_HUMAN	Disintegrin and metalloproteinase domain-containing protein 15	
ADAM17	11.8894042494557	0.0004977555419331	P78536	P78536	ADA17_HUMAN	Disintegrin and metalloproteinase domain-containing protein 17	3.0
ADAM19	11.5173894223231	0.0001268768811013	Q9H013	Q9H013;H0YC66	ADA19_HUMAN	Disintegrin and metalloproteinase domain-containing protein 19	1.0
ADAM22	14.4971394224298	8.08410917661267e-08	Q9P0K1	Q9P0K1;H7C0Q9;H7C3I4	ADA22_HUMAN	Disintegrin and metalloproteinase domain-containing protein 22	1.0
ADAM9	0.719594105709184	0.765982689409873	Q13443	Q13443;A0A0J9YY58	ADAM9_HUMAN	Disintegrin and metalloproteinase domain-containing protein 9	6.0
ADAMTS12	-8.881784197001249e-16	1.0	P58397	P58397	ATS12_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 12	
ADAMTS19	10.9614573398914	0.0002526468300003	Q8TE59	Q8TE59;A0A1X7SBR9	ATS19_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 19	1.0
ADAMTS2	15.2860730663766	2.93946842346005e-08	O95450	O95450;A0A1B0GTY3	ATS2_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 2	
ADAMTS7	-0.178746833929178	0.65586732678019	Q9UKP4	Q9UKP4	ATS7_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 7	
ADAP1	16.32779725972	1.54412528426935e-09	O75689	O75689;Q9NPF8;J3KST1;J3QLP8;H0Y7Q1;H7BZT6;K7ENT1;H7C324;H7C264;Q2V6Q1;A0A087WTN6;H7C4B3	ADAP1_HUMAN	Arf-GAP with dual PH domain-containing protein 1	
ADAR	-1.87304683428392	0.008977520429848	A0A3B3IRQ9	A0A3B3IRQ9	A0A3B3IRQ9_HUMAN	Double-stranded RNA-specific adenosine deaminase (Fragment)	
ADAR	0.365753166092471	0.0267563059512869	P55265	P55265;A0A3B3IRQ9;A0A3B3ISX1	DSRAD_HUMAN	Double-stranded RNA-specific adenosine deaminase	
ADARB1	0.890778165906156	0.533356158039209	P78563	P78563	RED1_HUMAN	Double-stranded RNA-specific editase 1	5.0
ADARB2	17.4556730661839	1.10029722160956e-06	Q9NS39	Q9NS39;Q5VW43	RED2_HUMAN	Double-stranded RNA-specific editase B2	
ADAT2	-16.1234428835926	1.06522376931674e-05	Q7Z6V5	Q7Z6V5	ADAT2_HUMAN	tRNA-specific adenosine deaminase 2	4.0
ADAT3	-0.286821834023414	0.390249757166472	Q96EY9	Q96EY9;D6W601	ADAT3_HUMAN	Probable inactive tRNA-specific adenosine deaminase-like protein 3	
ADCY2	6.66133814775094e-16	1.0	Q08462	Q08462	ADCY2_HUMAN	Adenylate cyclase type 2	
ADCY3	0.522086856728379	0.86214381539615	O60266	O60266;A0A0A0MSC1;H7C1A6;U3KQ91;C9JLX3	ADCY3_HUMAN	Adenylate cyclase type 3	8.0
ADCY9	-0.759971834332738	0.0665363953632352	O60503	O60503	ADCY9_HUMAN	Adenylate cyclase type 9	5.0
ADD1	0.295128165847668	0.0200875188850168	P35611	P35611;A0A0A0MSR2;E7ENY0;H0Y9H2;E7EV99	ADDA_HUMAN	Alpha-adducin	
ADD2	0.211578166085999	0.133490353165865	P35612	P35612	ADDB_HUMAN	Beta-adducin	
ADD3	-0.0808968340367251	0.563075132706704	Q9UEY8	Q9UEY8	ADDG_HUMAN	Gamma-adducin	8.0
ADGRA3	12.5410044116828	0.0001141379764519	Q8IWK6	Q8IWK6	AGRA3_HUMAN	Adhesion G protein-coupled receptor A3	1.0
ADGRE5	-4.44089209850063e-16	1.0	P48960	P48960	AGRE5_HUMAN	Adhesion G protein-coupled receptor E5	3.0
ADGRG1	1.91759409526041	0.28058837314476	Q9Y653	Q9Y653;H3BRH0;H3BTH7;H3BMF8;H3BT88;H3BPA6;H3BUU6;H3BQJ9;H3BNH4;H3BVD3;H3BRI2;H3BS94;A0A5F9ZHT7;A0A1B0GX62;H3BV52;H3BNN3;H3BRI7;H3BRB4;H3BQZ1;H3BTK9;H3BMY9;A0A5F9ZH94;H3BVA0;H3BM73;H3BSR1;H3BSP5;H3BTD2;H3BV72;H3BVE9;H3BP67;H3BUI6;H3BQ46;H3BRA1;H3BSN7;H3BUH2;H3BSB8;H3BRZ4	AGRG1_HUMAN	Adhesion G-protein coupled receptor G1	5.0
ADGRG2	-2.2204460492503099e-16	1.0	Q8IZP9	Q8IZP9	AGRG2_HUMAN	Adhesion G-protein coupled receptor G2	8.0
